  -0.0247675   -0.0240142   -0.0166844    0.0472649    0.0181149   -0.0505157  -0.00607222     0.030097   -0.0132008    0.0394403    0.0538533 -0.000328483   -0.0117598    0.0599741   -0.0236821  -0.00748835    0.0331047   -0.0795982    0.0415372  -0.00538424   -0.0340401   -0.0456064    0.0798297    0.0428937   0.00155977   -0.0747196     -0.02921   0.00648387    0.0109732    -0.024654    0.0393817    0.0191301   -0.0420357      0.01963   0.00741811   -0.0252376  -0.00190728    0.0102546   -0.0280334    0.0442186    0.0630452   -0.0308118   -0.0112648    -0.060165   -0.0516172       0.0692    0.0381397   -0.0283513   0.00456859   0.00401399   -0.0340052    0.0525465   -0.0115283  -0.00240517    0.0102728   -0.0206056    0.0120341   -0.0420694   0.00202022    -0.018035    0.0581333   -0.0465591    0.0109176    0.0382988    0.0226813   -0.0590752    0.0560541   0.00301789  -0.00737867    0.0548587   0.00188683   -0.0935519    0.0322291   0.00892994   0.00428631    -0.048639    0.0848006    0.0378871    0.0405271   -0.0636645   -0.0515361    0.0299086   -0.0115655   -0.0399612 -0.000624265   -0.0331012   -0.0419494    0.0390987   -0.0144482    0.0017887    0.0163368  -0.00772308   -0.0322098   -0.0603739  -0.00264792    0.0178652   -0.0317569   -0.0135674    0.0693577   -0.0185466    0.0190097   -0.0519824   0.00901543    0.0798718    0.0820912    0.0405872    -0.021529  -0.00593417    0.0378419   -0.0310178   -0.0334591   0.00893878    0.0342781   -0.0150742    0.0102554     0.002069  -0.00964556   -0.0514181    0.0028549     0.025345  -0.00512058    0.0700886    0.0399966   -0.0112461    0.0328202  -0.00824997   -0.0569302   -0.0316737
   -0.024335   -0.0262383   -0.0145113    0.0469508    0.0261828   -0.0518751  -0.00787779      0.02576   -0.0144232    0.0362402    0.0517401   0.00906817   -0.0164973    0.0671275   -0.0138337   0.00669896    0.0253513   -0.0694053    0.0416277   -0.0119852    -0.044833   -0.0202989    0.0762805    0.0546173  -0.00571887   -0.0697705  -0.00569099   0.00258282    0.0188602   -0.0248511    0.0101347    0.0180556   -0.0574659    0.0181895   0.00851844   -0.0216037    -0.006167    0.0017039   -0.0102539    0.0199279    0.0719747   -0.0184938   -0.0179448   -0.0467222   -0.0402989    0.0653277    0.0378616   -0.0394937    0.0182649  -0.00326149   -0.0142037    0.0391643    0.0049719   -0.0124633   0.00620036   -0.0141032  -0.00809836   -0.0375433    0.0230856    -0.024845   -0.0175408   -0.0522131   -0.0099202    0.0209599     0.018181   -0.0382443    0.0594807   0.00282001   -0.0214503    0.0380452  -0.00337933    -0.062504    0.0199178   -0.0143484   0.00110642   -0.0235495    0.0366563    0.0428552    0.0243214   -0.0592774  -0.00669742   -0.0188287     -0.02622   -0.0397018  -0.00407312   -0.0359188   -0.0257818    0.0353452   -0.0320994   -0.0210432    0.0236726   0.00195071   -0.0186804   -0.0353502   -0.0301026   0.00395153   -0.0340617   -0.0153785    0.0327256   0.00195271    0.0393282    -0.036754    0.0435471    0.0466941    0.0439111    0.0416833   -0.0329405   -0.0241231    0.0360586   -0.0193586   -0.0457686    0.0392362  -0.00716335    0.0185361    0.0194928    0.0058805   -0.0291656  -0.00847512 -0.000650162   -0.0114243   0.00570645    0.0602738    0.0281382    0.0227874    0.0137712    0.0108541   -0.0305702   -0.0225353
  -0.0246817   -0.0286245   -0.0126802    0.0446219    0.0314488    -0.048885  -0.00859567    0.0181536   -0.0149069    0.0228579    0.0529029     0.013648   -0.0245191     0.058316   -0.0118984    0.0225787    0.0172952    -0.053632    0.0310483   -0.0146888   -0.0543799   0.00420342    0.0505011    0.0426876  -0.00770345    -0.047361    0.0168791    0.0010538    0.0220624   -0.0146741   -0.0250542    0.0171438   -0.0663007    0.0173986   0.00414148   -0.0138532  -0.00571475    0.0107861  -0.00496074   -0.0163275    0.0615857  -0.00500459   -0.0473845   -0.0106279   -0.0260025    0.0560745    0.0437166   -0.0347503    0.0265408   0.00705935     0.023265    0.0197977    0.0132426  -0.00472019   0.00657589  -0.00612139   -0.0338458   -0.0159605    0.0429573     -0.03975   -0.0533497    -0.035444 -0.000778737   0.00604545   0.00705103   -0.0300336    0.0327233   0.00271497   -0.0174681  9.07076e-05   -0.0137293  -0.00667483   0.00809585    -0.019397   0.00348147    0.0126672    0.0134423    0.0366881    0.0137032   -0.0275211    0.0066596   -0.0622052   -0.0509507   -0.0316953  -0.00847157   -0.0581937   -0.0119862    0.0133452   -0.0247838   -0.0542076   0.00397316    0.0383278  -0.00324998   0.00278678    -0.048972  -0.00214407   -0.0254198   -0.0160809   -0.0032765    0.0223151    0.0105738   0.00370636    0.0333883    0.0216864   -0.0351032      0.01003   -0.0312697   -0.0358298    0.0194776   -0.0156778   -0.0375555    0.0343086   -0.0377739    0.0242121   0.00542158   -0.0310007   -0.0133947   0.00888518  -0.00116872   -0.0243367     0.029423    0.0572751    0.0184107   -0.0052176   -0.0344868    0.0138719    0.0147264   0.00258864
  -0.0240165   -0.0292122   -0.0106692    0.0414403    0.0323666   -0.0462934   -0.0060473   0.00718946   -0.0129064    0.0102938    0.0477583    0.0179265   -0.0346481      0.03862   -0.0126827    0.0368404    0.0168324   -0.0391658    0.0223532   -0.0153877   -0.0502122    0.0270481    0.0244772    0.0307611   -0.0156009   -0.0201439    0.0365518   0.00405572    0.0204608   -0.0102742   -0.0424259    0.0162081   -0.0528541   0.00547754   0.00566891   -0.0117783   -0.0146248    0.0189438  -0.00574742   -0.0559946    0.0387833   0.00320848   -0.0482025    0.0137257  -0.00529769    0.0481969    0.0417501   -0.0336548    0.0289924    0.0319926     0.029131    0.0061611    0.0095064   0.00481008    -0.019082   -0.0186094   -0.0279397  -0.00670068    0.0445473    -0.032109   -0.0574998   -0.0412305    0.0166767  -0.00287929   0.00507452   -0.0313487    0.0121731   -0.0166457   -0.0218085  -0.00033261   -0.0312079    0.0162208   0.00421687  -0.00500878  -0.00732467    0.0323801  -0.00378632    0.0322258    0.0249958   -0.0135995    0.0250425   -0.0833501   -0.0505912   -0.0163751  -0.00523216   -0.0500024    0.0106033   -0.0168358    0.0137543   -0.0509612  -0.00609732    0.0399039   -0.0174042    0.0363853   -0.0450268     0.013371   -0.0547851    0.0265122   0.00359294  -0.00341595   -0.0159309    0.0510244    0.0251444   0.00904386   -0.0444391   -0.0031903   -0.0271328    -0.030133    0.0234159   -0.0300474  -0.00132403   -0.0276011   0.00052775   0.00641203   0.00292244   -0.0322476    0.0063144    0.0133705    0.0346618    0.0200986    0.0055774     0.042235   0.00678127   -0.0178365   -0.0406118    0.0127094    0.0194212  -0.00158943
  -0.0231819   -0.0290136   -0.0085989    0.0375539    0.0300515   -0.0435191  -0.00735599  -0.00154015   -0.0106261  -0.00690378    0.0446819    0.0202553   -0.0427777     0.026041   -0.0122966     0.034206    0.0171943   -0.0252108    0.0084273  -0.00579223     -0.05673    0.0341818   0.00038932    0.0253663   -0.0202741   0.00162047     0.055603   0.00129729    0.0204435    0.0133191   -0.0292169    0.0220646   -0.0259681   -0.0119137      0.01902  -0.00861104   -0.0171945    0.0360871   -0.0059154   -0.0763601   0.00808841    0.0091215   -0.0341168    0.0216683  0.000330593    0.0545308    0.0506345   -0.0107849    0.0336424     0.032627    0.0208343    0.0026282   0.00754536    0.0213205   -0.0250011   -0.0123395   -0.0270949    0.0031856    0.0391145   -0.0238328   -0.0320073   -0.0662821     0.046934  -0.00485432  -0.00382842   -0.0361618    0.0168898  -0.00366395  -0.00816678     0.033356   -0.0339304    0.0110735   -0.0232633   0.00820886   -0.0188995    0.0380601   -0.0132062    0.0321566    0.0358717  -0.00347462    0.0262996    -0.068599    -0.045736    -0.010794   -0.0383445   -0.0397208    0.0399264   -0.0307751    0.0538652     -0.01816    0.0379945    0.0367311    0.0225474    0.0100621   -0.0269709    0.0130356   -0.0162797    0.0541737   0.00365887   -0.0301002  -0.00448309    0.0596371   0.00343457   0.00890147   -0.0485088   -0.0162425   -0.0138195  -0.00677975    0.0378177   -0.0062039   0.00176754   -0.0524795    0.0118044   -0.0100374   0.00664869  -0.00302686  0.000999416  -0.00592561    0.0258082    0.0222813  -0.00867011    0.0228094    -0.027082   -0.0416296   -0.0140598    0.0173506  0.000485636  -0.00701135
  -0.0221373   -0.0295919  -0.00636209    0.0336462    0.0296455   -0.0417132   -0.0101901  -0.00857569  -0.00722484   -0.0153299    0.0395475    0.0203194   -0.0442337   0.00952272  -0.00646492    0.0358673    0.0143452   -0.0221995  0.000407964  -0.00101981   -0.0512358    0.0256169  -0.00737832    0.0194638   -0.0236079   0.00988436    0.0488186    0.0111425    0.0158317    0.0270477   -0.0166922    0.0117984  -0.00879523   -0.0120214    0.0285085  -0.00776835   -0.0113459    0.0370994   -0.0242547   -0.0566809 -0.000129679    0.0164037  -0.00783008    0.0189313   0.00423123    0.0514011    0.0362082    -0.014177    0.0314191    0.0286558   0.00348908    0.0103239    0.0106642    0.0286257    -0.021729  -0.00866163   -0.0168851   0.00609316     0.023595   -0.0112391 -0.000479753   -0.0669218    0.0593669   0.00958747   0.00603745   -0.0271502    0.0226036  -0.00981261 -0.000332262    0.0305185    -0.025088   -0.0115504   -0.0321421   0.00938971  -0.00497446    0.0471492  -0.00864176    0.0281415     0.031311   -0.0079123   0.00456587    -0.069401   -0.0316973  -0.00851142   -0.0233578   -0.0308129    0.0249405   -0.0299155    0.0334042  -0.00582138    0.0527597   0.00609883   0.00687487   -0.0111394   -0.0204859    0.0165921    -0.001299     0.036856   0.00374036   -0.0262904   0.00890639     0.051784  0.000636176     0.015017     -0.05053   -0.0280103  -0.00629552   0.00797792    0.0285091   0.00131361    0.0194037   -0.0364608  -0.00590681   -0.0232374    0.0105264   0.00730391   0.00969295    0.0102163   -0.0201676   0.00634829    0.0113301    0.0105156   -0.0311758   -0.0166803    0.0147489   -0.0172591   -0.0328137   -0.0234748
  -0.0209181   -0.0289164  -0.00359068    0.0318165    0.0288194   -0.0419358   -0.0138672   -0.0148715  -0.00833631   -0.0206092    0.0305483    0.0199244   -0.0425852  -0.00376744  -0.00293095    0.0348814    0.0140448   -0.0149865  -0.00566379  -0.00326841   -0.0445126    0.0173333   -0.0108355    0.0236884   -0.0226148    0.0172652    0.0423635    0.0159386   0.00614179    0.0369405  0.000108519   0.00930882   0.00808961   -0.0206685     0.025737  -0.00691987  0.000415366     0.039601   -0.0223595   -0.0393921   -0.0014501     0.018052    0.0102298    0.0106377  -0.00354855    0.0324947    0.0122714  -0.00414519    0.0208282   0.00830178  -0.00509041    0.0253753    0.0250116      0.03552   -0.0097566  -0.00875036   0.00370578   0.00354378  -0.00131963  -0.00348452     0.021663   -0.0441173    0.0596921    0.0063429   0.00977026   -0.0072354     0.016687   -0.0251739   -0.0189939    0.0316995   -0.0196989   -0.0218952   -0.0288237     0.015326   0.00532619    0.0403844  -0.00372212    0.0307521    0.0376366   -0.0263388  -0.00915886    -0.074785   -0.0210497   -0.0427882  -0.00462363   -0.0276962   -0.0074174   -0.0210061  0.000550743   0.00873381       0.0429  -0.00448804   -0.0139556  -0.00127853   0.00204837    0.0151742    0.0057341    0.0138493  -0.00228402 -0.000989707  0.000632893    0.0497362    0.0123983  -0.00200574   -0.0293956   -0.0302967   -0.0135045    0.0328998   -0.0111433  -0.00262352    0.0168353  -0.00297663    -0.013386   -0.0315736    0.0111074  -0.00409184  -0.00103315    0.0393934   -0.0181489   -0.0233547    0.0354228   -0.0145966   -0.0155727   0.00541082   0.00865412   -0.0440984   -0.0707009  -0.00127777
  -0.0203893     -0.02886  -0.00174894     0.027838    0.0273085   -0.0405115   -0.0135242   -0.0208855   -0.0060062   -0.0215857    0.0250762    0.0179023   -0.0386691   -0.0121959   0.00236333    0.0311778    0.0132934   -0.0128971   -0.0100781  -0.00883547   -0.0339902   0.00591916   -0.0144653    0.0271973   -0.0212288     0.024093    0.0358445    0.0208907   -0.0024858    0.0407808   0.00405903   0.00566779    0.0142735   -0.0241393    0.0247912   -0.0104656   0.00646674    0.0409888   -0.0206161   -0.0330666   -0.0009786    0.0221817   0.00702801   0.00419569   -0.0177213    0.0138309   0.00534138   -0.0139245    0.0234269  -0.00281194  -0.00364262    0.0275243     0.018845    0.0246596  -0.00567169   -0.0134002    0.0105207   -0.0029663    -0.014219  -0.00334402    0.0146359   -0.0106108    0.0462175   -0.0143431    0.0185435   -0.0147348     0.017028  -0.00749492   -0.0149966    0.0293389   -0.0164085   -0.0343726   -0.0173884 -0.000447826  -0.00625635    0.0373456  -0.00828293    0.0266014     0.036255   -0.0371865   -0.0102863   -0.0687571   -0.0135109   -0.0411829    0.0157261   -0.0353165   -0.0154269  0.000226258  -0.00777907    0.0045934    0.0378399   -0.0128768   -0.0101187   0.00884981    0.0139677  0.000697638   0.00926188   0.00325951  -0.00700519   0.00542789   0.00144253     0.056952   0.00586305   -0.0113912   -0.0201935   -0.0292302   -0.0173256    0.0373695   -0.0288432 -0.000715847    0.0176653   0.00252449  -0.00392682  -0.00966831    0.0151047   -0.0122487   -0.0153283     0.047548   -0.0103885   -0.0263728    0.0225139   -0.0150291  -0.00170932   0.00890394    0.0192377   -0.0487439   -0.0640097    0.0256065
   -0.019955   -0.0273308   0.00130858    0.0237139     0.024874   -0.0379998   -0.0141833   -0.0306489  -0.00758644    -0.020752    0.0175388    0.0135986   -0.0385461   -0.0188051   0.00465769    0.0269504    0.0147779   -0.0104239   -0.0185537   -0.0135415   -0.0234628   -0.0043596   -0.0180579    0.0241915   -0.0215365    0.0240612    0.0321591       0.0225  -0.00790646    0.0473482    0.0140282 -0.000241047    0.0207499   -0.0233837    0.0294006   -0.0139721   0.00878351    0.0342315   -0.0348468   -0.0109633  -0.00233241    0.0353409   0.00419436  -0.00871394   -0.0267925   -0.0111676   0.00754586    -0.017483    0.0302019   -0.0218006  -0.00503178    0.0275181  -0.00300556    0.0133325    0.0187198  -0.00931579   0.00462814 -0.000125314   -0.0203469   0.00102141  -0.00378945 -1.33268e-05     0.022818   -0.0226309    0.0115701    -0.025813    0.0183489   -0.0120118   -0.0193598    0.0249316   -0.0196537   -0.0287756    -0.011454   -0.0179081  -0.00746656    0.0507682    0.0110543      0.03431     0.029906   -0.0448383  -0.00695171   -0.0455468   -0.0101767   -0.0695209    0.0294292   -0.0449645   -0.0162882   -0.0053872   -0.0106381 -0.000841088    0.0211155   -0.0160742  -0.00579806  -0.00410814  -0.00442734   0.00712701  -0.00765621   -0.0217614  -0.00352381    0.0128546     0.021474    0.0441434  -0.00402481    0.0041789  -0.00542159  -0.00789833  -0.00291928    0.0301132   -0.0210229    0.0116864    0.0123856    0.0335353   0.00527852   0.00598922       0.0249   -0.0101439  -0.00834443    0.0238714   0.00298346   -0.0190188    0.0122856    0.0260258   -0.0205632     0.007718     0.019311  0.000185455   -0.0304052     0.026878
  -0.0203082   -0.0251558   0.00420702    0.0215549    0.0230765   -0.0362512   -0.0154181    -0.034641  -0.00941113   -0.0185627    0.0177429    0.0091152   -0.0372934    -0.022108   0.00636163    0.0227819    0.0194784   -0.0103313   -0.0203489   -0.0139979   -0.0179226   -0.0102062   -0.0232386    0.0183388   -0.0172845     0.022253    0.0305653    0.0206614   -0.0104775    0.0420408    0.0121119   -0.0117217    0.0192409   -0.0252611    0.0203283   -0.0152549   0.00353879    0.0263362   -0.0277096   0.00125166   -0.0114681    0.0304933  -0.00858567   -0.0196255   -0.0279049    -0.014956   0.00624946   -0.0201594    0.0261379   -0.0290307    0.0034241    0.0381148  -0.00933872     0.018199    0.0268048   -0.0206504    0.0160438   -0.0018366   -0.0283912   0.00726863  -0.00966406    0.0177425    0.0175805    -0.029453   0.00159316    -0.030602    0.0171749  -0.00285005   -0.0291203    0.0282424    -0.011749   -0.0269877  -0.00927205   -0.0278359  -0.00798495    0.0432156    0.0183239    0.0229115    0.0318066   -0.0587063  -0.00544861   -0.0292741   -0.0177302   -0.0660016     0.030722   -0.0536508    -0.016896  -0.00263287    -0.015921 -0.000172944  -0.00158095   -0.0151071  -0.00437143    0.0059232  -0.00229599  -0.00331464    -0.026478    -0.017812  -0.00379522   0.00863285    0.0166981     0.034039  -0.00754791    0.0137475   0.00158954  -0.00187398   -0.0117231    0.0254698   -0.0299743    0.0123707   0.00727096     0.033555   0.00159884    0.0186601    0.0260835  -0.00931905   -0.0287498    0.0189072    0.0241461   -0.0083203   0.00334459  -0.00351552  -0.00535226  -0.00542557    0.0106913    0.0205473  -0.00125293    0.0273216
